frame_id,relative_frame,timestamp_seconds,timestamp_hms,left_transit_lane_total,left_transit_lane_person,left_transit_lane_vat,rack_buffer_area_total,rack_buffer_area_person,rack_buffer_area_vat,machine_service_area_total,machine_service_area_person,machine_service_area_vat,front_vat_staging_total,front_vat_staging_person,front_vat_staging_vat,right_loading_area_total,right_loading_area_person,right_loading_area_vat
19191,19191,3198.333,00:53:18,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19192,19192,3198.5,00:53:18,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19193,19193,3198.667,00:53:18,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19194,19194,3198.833,00:53:18,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19195,19195,3199.0,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19196,19196,3199.167,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19197,19197,3199.333,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19198,19198,3199.5,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19199,19199,3199.667,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19200,19200,3199.833,00:53:19,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19201,19201,3200.0,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19202,19202,3200.167,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19203,19203,3200.333,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19204,19204,3200.5,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19205,19205,3200.667,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19206,19206,3200.833,00:53:20,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19207,19207,3201.0,00:53:21,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19208,19208,3201.167,00:53:21,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19209,19209,3201.333,00:53:21,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19210,19210,3201.5,00:53:21,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19211,19211,3201.667,00:53:21,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19212,19212,3201.833,00:53:21,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19213,19213,3202.0,00:53:22,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19214,19214,3202.167,00:53:22,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19215,19215,3202.333,00:53:22,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19216,19216,3202.5,00:53:22,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19217,19217,3202.667,00:53:22,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19218,19218,3202.833,00:53:22,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19219,19219,3203.0,00:53:23,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19220,19220,3203.167,00:53:23,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19221,19221,3203.333,00:53:23,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19222,19222,3203.5,00:53:23,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19223,19223,3203.667,00:53:23,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19224,19224,3203.833,00:53:23,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19225,19225,3204.0,00:53:24,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19226,19226,3204.167,00:53:24,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19227,19227,3204.333,00:53:24,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19228,19228,3204.5,00:53:24,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19229,19229,3204.667,00:53:24,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19230,19230,3204.833,00:53:24,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19231,19231,3205.0,00:53:25,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19232,19232,3205.167,00:53:25,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19233,19233,3205.333,00:53:25,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19234,19234,3205.5,00:53:25,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19235,19235,3205.667,00:53:25,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19236,19236,3205.833,00:53:25,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19237,19237,3206.0,00:53:26,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19238,19238,3206.167,00:53:26,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19239,19239,3206.333,00:53:26,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19240,19240,3206.5,00:53:26,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19241,19241,3206.667,00:53:26,1,1,0,1,1,0,2,1,1,1,0,1,0,0,0
19242,19242,3206.833,00:53:26,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19243,19243,3207.0,00:53:27,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19244,19244,3207.167,00:53:27,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19245,19245,3207.333,00:53:27,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19246,19246,3207.5,00:53:27,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19247,19247,3207.667,00:53:27,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19248,19248,3207.833,00:53:27,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19249,19249,3208.0,00:53:28,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19250,19250,3208.167,00:53:28,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19251,19251,3208.333,00:53:28,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19252,19252,3208.5,00:53:28,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19253,19253,3208.667,00:53:28,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19254,19254,3208.833,00:53:28,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19255,19255,3209.0,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19256,19256,3209.167,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19257,19257,3209.333,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19258,19258,3209.5,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19259,19259,3209.667,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19260,19260,3209.833,00:53:29,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19261,19261,3210.0,00:53:30,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19262,19262,3210.167,00:53:30,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19263,19263,3210.333,00:53:30,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19264,19264,3210.5,00:53:30,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19265,19265,3210.667,00:53:30,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19266,19266,3210.833,00:53:30,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19267,19267,3211.0,00:53:31,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19268,19268,3211.167,00:53:31,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19269,19269,3211.333,00:53:31,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19270,19270,3211.5,00:53:31,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19271,19271,3211.667,00:53:31,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19272,19272,3211.833,00:53:31,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19273,19273,3212.0,00:53:32,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19274,19274,3212.167,00:53:32,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19275,19275,3212.333,00:53:32,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19276,19276,3212.5,00:53:32,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19277,19277,3212.667,00:53:32,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19278,19278,3212.833,00:53:32,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19279,19279,3213.0,00:53:33,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19280,19280,3213.167,00:53:33,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19281,19281,3213.333,00:53:33,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19282,19282,3213.5,00:53:33,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19283,19283,3213.667,00:53:33,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19284,19284,3213.833,00:53:33,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19285,19285,3214.0,00:53:34,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19286,19286,3214.167,00:53:34,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19287,19287,3214.333,00:53:34,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19288,19288,3214.5,00:53:34,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19289,19289,3214.667,00:53:34,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19290,19290,3214.833,00:53:34,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19291,19291,3215.0,00:53:35,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19292,19292,3215.167,00:53:35,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19293,19293,3215.333,00:53:35,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19294,19294,3215.5,00:53:35,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19295,19295,3215.667,00:53:35,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19296,19296,3215.833,00:53:35,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19297,19297,3216.0,00:53:36,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19298,19298,3216.167,00:53:36,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19299,19299,3216.333,00:53:36,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19300,19300,3216.5,00:53:36,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19301,19301,3216.667,00:53:36,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19302,19302,3216.833,00:53:36,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19303,19303,3217.0,00:53:37,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19304,19304,3217.167,00:53:37,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19305,19305,3217.333,00:53:37,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19306,19306,3217.5,00:53:37,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19307,19307,3217.667,00:53:37,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19308,19308,3217.833,00:53:37,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19309,19309,3218.0,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19310,19310,3218.167,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19311,19311,3218.333,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19312,19312,3218.5,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19313,19313,3218.667,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19314,19314,3218.833,00:53:38,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19315,19315,3219.0,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19316,19316,3219.167,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19317,19317,3219.333,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19318,19318,3219.5,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19319,19319,3219.667,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19320,19320,3219.833,00:53:39,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19321,19321,3220.0,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19322,19322,3220.167,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19323,19323,3220.333,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19324,19324,3220.5,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19325,19325,3220.667,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19326,19326,3220.833,00:53:40,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19327,19327,3221.0,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19328,19328,3221.167,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19329,19329,3221.333,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19330,19330,3221.5,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19331,19331,3221.667,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19332,19332,3221.833,00:53:41,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19333,19333,3222.0,00:53:42,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19334,19334,3222.167,00:53:42,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19335,19335,3222.333,00:53:42,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19336,19336,3222.5,00:53:42,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19337,19337,3222.667,00:53:42,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19338,19338,3222.833,00:53:42,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19339,19339,3223.0,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19340,19340,3223.167,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19341,19341,3223.333,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19342,19342,3223.5,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19343,19343,3223.667,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19344,19344,3223.833,00:53:43,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19345,19345,3224.0,00:53:44,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19346,19346,3224.167,00:53:44,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19347,19347,3224.333,00:53:44,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19348,19348,3224.5,00:53:44,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19349,19349,3224.667,00:53:44,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19350,19350,3224.833,00:53:44,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19351,19351,3225.0,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19352,19352,3225.167,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19353,19353,3225.333,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19354,19354,3225.5,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19355,19355,3225.667,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19356,19356,3225.833,00:53:45,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19357,19357,3226.0,00:53:46,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19358,19358,3226.167,00:53:46,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19359,19359,3226.333,00:53:46,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19360,19360,3226.5,00:53:46,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19361,19361,3226.667,00:53:46,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19362,19362,3226.833,00:53:46,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19363,19363,3227.0,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19364,19364,3227.167,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19365,19365,3227.333,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19366,19366,3227.5,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19367,19367,3227.667,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19368,19368,3227.833,00:53:47,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19369,19369,3228.0,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19370,19370,3228.167,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19371,19371,3228.333,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19372,19372,3228.5,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19373,19373,3228.667,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19374,19374,3228.833,00:53:48,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19375,19375,3229.0,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19376,19376,3229.167,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19377,19377,3229.333,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19378,19378,3229.5,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19379,19379,3229.667,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19380,19380,3229.833,00:53:49,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19381,19381,3230.0,00:53:50,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19382,19382,3230.167,00:53:50,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19383,19383,3230.333,00:53:50,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19384,19384,3230.5,00:53:50,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19385,19385,3230.667,00:53:50,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19386,19386,3230.833,00:53:50,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19387,19387,3231.0,00:53:51,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19388,19388,3231.167,00:53:51,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19389,19389,3231.333,00:53:51,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19390,19390,3231.5,00:53:51,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19391,19391,3231.667,00:53:51,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19392,19392,3231.833,00:53:51,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19393,19393,3232.0,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19394,19394,3232.167,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19395,19395,3232.333,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19396,19396,3232.5,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19397,19397,3232.667,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19398,19398,3232.833,00:53:52,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19399,19399,3233.0,00:53:53,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19400,19400,3233.167,00:53:53,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19401,19401,3233.333,00:53:53,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19402,19402,3233.5,00:53:53,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19403,19403,3233.667,00:53:53,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19404,19404,3233.833,00:53:53,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19405,19405,3234.0,00:53:54,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19406,19406,3234.167,00:53:54,3,3,0,2,2,0,2,1,1,1,0,1,0,0,0
19407,19407,3234.333,00:53:54,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19408,19408,3234.5,00:53:54,2,2,0,2,2,0,2,1,1,1,0,1,0,0,0
19409,19409,3234.667,00:53:54,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19410,19410,3234.833,00:53:54,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19411,19411,3235.0,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19412,19412,3235.167,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19413,19413,3235.333,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19414,19414,3235.5,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19415,19415,3235.667,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19416,19416,3235.833,00:53:55,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19417,19417,3236.0,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19418,19418,3236.167,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19419,19419,3236.333,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19420,19420,3236.5,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19421,19421,3236.667,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19422,19422,3236.833,00:53:56,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19423,19423,3237.0,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19424,19424,3237.167,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19425,19425,3237.333,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19426,19426,3237.5,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19427,19427,3237.667,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19428,19428,3237.833,00:53:57,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19429,19429,3238.0,00:53:58,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19430,19430,3238.167,00:53:58,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19431,19431,3238.333,00:53:58,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19432,19432,3238.5,00:53:58,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19433,19433,3238.667,00:53:58,1,1,0,2,2,0,2,1,1,1,0,1,0,0,0
19434,19434,3238.833,00:53:58,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19435,19435,3239.0,00:53:59,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19436,19436,3239.167,00:53:59,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19437,19437,3239.333,00:53:59,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19438,19438,3239.5,00:53:59,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19439,19439,3239.667,00:53:59,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19440,19440,3239.833,00:53:59,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19441,19441,3240.0,00:54:00,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19442,19442,3240.167,00:54:00,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19443,19443,3240.333,00:54:00,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19444,19444,3240.5,00:54:00,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19445,19445,3240.667,00:54:00,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19446,19446,3240.833,00:54:00,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19447,19447,3241.0,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19448,19448,3241.167,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19449,19449,3241.333,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19450,19450,3241.5,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19451,19451,3241.667,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19452,19452,3241.833,00:54:01,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19453,19453,3242.0,00:54:02,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19454,19454,3242.167,00:54:02,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19455,19455,3242.333,00:54:02,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19456,19456,3242.5,00:54:02,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19457,19457,3242.667,00:54:02,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19458,19458,3242.833,00:54:02,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19459,19459,3243.0,00:54:03,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19460,19460,3243.167,00:54:03,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19461,19461,3243.333,00:54:03,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19462,19462,3243.5,00:54:03,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19463,19463,3243.667,00:54:03,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19464,19464,3243.833,00:54:03,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19465,19465,3244.0,00:54:04,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19466,19466,3244.167,00:54:04,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19467,19467,3244.333,00:54:04,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19468,19468,3244.5,00:54:04,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19469,19469,3244.667,00:54:04,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19470,19470,3244.833,00:54:04,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19471,19471,3245.0,00:54:05,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19472,19472,3245.167,00:54:05,0,0,0,3,3,0,2,1,1,1,0,1,0,0,0
19473,19473,3245.333,00:54:05,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19474,19474,3245.5,00:54:05,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19475,19475,3245.667,00:54:05,0,0,0,3,3,0,2,1,1,1,0,1,0,0,0
19476,19476,3245.833,00:54:05,0,0,0,3,3,0,2,1,1,1,0,1,0,0,0
19477,19477,3246.0,00:54:06,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19478,19478,3246.167,00:54:06,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19479,19479,3246.333,00:54:06,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19480,19480,3246.5,00:54:06,0,0,0,2,2,0,2,1,1,1,0,1,0,0,0
19481,19481,3246.667,00:54:06,0,0,0,3,3,0,2,1,1,1,0,1,0,0,0
19482,19482,3246.833,00:54:06,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
19483,19483,3247.0,00:54:07,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0
19484,19484,3247.167,00:54:07,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0
